Centro trabalho,Descrição,Definição Turno,Descrição turno,Dia semana,Hora início,Hora fim,Tempo utilização (s),Válido desde,Válido até,Nº capacidades
CRMTRIDS,CRM-REGRANULADOS DS,CC03,T 22:00-06:00,003,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMTRIDS,CRM-REGRANULADOS DS,CC02,T 14:00-22:00,002,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CRMTRIDS,CRM-REGRANULADOS DS,CC01,T 06:00-14:00,005,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMTRIEC,CRM-TRIT.E.CIRCULAR,CC01,T 06:00-14:00,001,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMTRIEC,CRM-TRIT.E.CIRCULAR,CC02,T 14:00-22:00,001,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CRMTRIEC,CRM-TRIT.E.CIRCULAR,CC03,T 22:00-06:00,001,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMTRIEC,CRM-TRIT.E.CIRCULAR,CC01,T 06:00-14:00,002,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMTRIEC,CRM-TRIT.E.CIRCULAR,CC02,T 14:00-22:00,002,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CRMTRIEC,CRM-TRIT.E.CIRCULAR,CC01,T 06:00-14:00,003,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMTRIEC,CRM-TRIT.E.CIRCULAR,CC02,T 14:00-22:00,003,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CRMTRIEC,CRM-TRIT.E.CIRCULAR,CC03,T 22:00-06:00,003,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMTRIEC,CRM-TRIT.E.CIRCULAR,CC02,T 14:00-22:00,004,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CRMTRIEC,CRM-TRIT.E.CIRCULAR,CC03,T 22:00-06:00,004,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMTRIEC,CRM-TRIT.E.CIRCULAR,CC01,T 06:00-14:00,005,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMTRIEC,CRM-TRIT.E.CIRCULAR,CC03,T 22:00-06:00,002,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMTRIEC,CRM-TRIT.E.CIRCULAR,CC03,T 22:00-06:00,005,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMTRIEC,CRM-TRIT.E.CIRCULAR,CC01,T 06:00-14:00,004,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMTRIEC,CRM-TRIT.E.CIRCULAR,CC02,T 14:00-22:00,005,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CRMAGLDS,CRM-CIL.AGLOM.DS/RR,CC01,T 06:00-14:00,001,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMAGLDS,CRM-CIL.AGLOM.DS/RR,CC02,T 14:00-22:00,001,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CRMAGLDS,CRM-CIL.AGLOM.DS/RR,CC03,T 22:00-06:00,001,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMAGLDS,CRM-CIL.AGLOM.DS/RR,CC01,T 06:00-14:00,002,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMAGLDS,CRM-CIL.AGLOM.DS/RR,CC02,T 14:00-22:00,002,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CRMAGLDS,CRM-CIL.AGLOM.DS/RR,CC03,T 22:00-06:00,002,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMAGLDS,CRM-CIL.AGLOM.DS/RR,CC02,T 14:00-22:00,003,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CRMAGLDS,CRM-CIL.AGLOM.DS/RR,CC03,T 22:00-06:00,003,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMAGLDS,CRM-CIL.AGLOM.DS/RR,CC01,T 06:00-14:00,004,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMAGLDS,CRM-CIL.AGLOM.DS/RR,CC03,T 22:00-06:00,004,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMAGLDS,CRM-CIL.AGLOM.DS/RR,CC01,T 06:00-14:00,005,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMAGLDS,CRM-CIL.AGLOM.DS/RR,CC02,T 14:00-22:00,005,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CRMAGLDS,CRM-CIL.AGLOM.DS/RR,CC01,T 06:00-14:00,003,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMAGLDS,CRM-CIL.AGLOM.DS/RR,CC02,T 14:00-22:00,004,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CRMAGLDS,CRM-CIL.AGLOM.DS/RR,CC03,T 22:00-06:00,005,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMAGLEC,CRM-AGLOM.E.CIRCULAR,CC01,T 06:00-14:00,001,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMAGLEC,CRM-AGLOM.E.CIRCULAR,CC02,T 14:00-22:00,001,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CRMAGLEC,CRM-AGLOM.E.CIRCULAR,CC03,T 22:00-06:00,001,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMAGLEC,CRM-AGLOM.E.CIRCULAR,CC01,T 06:00-14:00,002,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMAGLEC,CRM-AGLOM.E.CIRCULAR,CC02,T 14:00-22:00,002,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CRMAGLEC,CRM-AGLOM.E.CIRCULAR,CC03,T 22:00-06:00,002,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMAGLEC,CRM-AGLOM.E.CIRCULAR,CC01,T 06:00-14:00,003,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMAGLEC,CRM-AGLOM.E.CIRCULAR,CC03,T 22:00-06:00,003,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMAGLEC,CRM-AGLOM.E.CIRCULAR,CC01,T 06:00-14:00,004,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMAGLEC,CRM-AGLOM.E.CIRCULAR,CC02,T 14:00-22:00,004,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CRMAGLEC,CRM-AGLOM.E.CIRCULAR,CC01,T 06:00-14:00,005,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMAGLEC,CRM-AGLOM.E.CIRCULAR,CC02,T 14:00-22:00,005,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CRMAGLEC,CRM-AGLOM.E.CIRCULAR,CC03,T 22:00-06:00,005,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMAGLEC,CRM-AGLOM.E.CIRCULAR,CC02,T 14:00-22:00,003,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CRMAGLEC,CRM-AGLOM.E.CIRCULAR,CC03,T 22:00-06:00,004,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMMISL2,CRM-MISTURAÇÃO L2,CC02,T 14:00-22:00,001,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CRMMISL2,CRM-MISTURAÇÃO L2,CC03,T 22:00-06:00,001,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMMISL2,CRM-MISTURAÇÃO L2,CC01,T 06:00-14:00,002,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMMISL2,CRM-MISTURAÇÃO L2,CC02,T 14:00-22:00,002,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CRMMISL2,CRM-MISTURAÇÃO L2,CC03,T 22:00-06:00,002,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMMISL2,CRM-MISTURAÇÃO L2,CC01,T 06:00-14:00,003,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMMISL2,CRM-MISTURAÇÃO L2,CC02,T 14:00-22:00,003,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CRMMISL2,CRM-MISTURAÇÃO L2,CC01,T 06:00-14:00,001,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMMISL2,CRM-MISTURAÇÃO L2,CC01,T 06:00-14:00,004,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMMISL2,CRM-MISTURAÇÃO L2,CC02,T 14:00-22:00,004,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CRMMISL2,CRM-MISTURAÇÃO L2,CC03,T 22:00-06:00,004,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMMISL2,CRM-MISTURAÇÃO L2,CC02,T 14:00-22:00,005,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CRMMISL2,CRM-MISTURAÇÃO L2,CC03,T 22:00-06:00,005,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMMISL2,CRM-MISTURAÇÃO L2,CC03,T 22:00-06:00,003,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMMISL2,CRM-MISTURAÇÃO L2,CC01,T 06:00-14:00,005,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMAGPLY,CRM-PLYUPS,CC02,T 14:00-22:00,001,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CRMAGPLY,CRM-PLYUPS,CC01,T 06:00-14:00,001,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMAGPLY,CRM-PLYUPS,CC03,T 22:00-06:00,001,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMAGPLY,CRM-PLYUPS,CC01,T 06:00-14:00,002,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMAGPLY,CRM-PLYUPS,CC02,T 14:00-22:00,002,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CRMAGPLY,CRM-PLYUPS,CC03,T 22:00-06:00,002,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMAGPLY,CRM-PLYUPS,CC01,T 06:00-14:00,003,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMAGPLY,CRM-PLYUPS,CC02,T 14:00-22:00,003,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CRMAGPLY,CRM-PLYUPS,CC03,T 22:00-06:00,003,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMAGPLY,CRM-PLYUPS,CC02,T 14:00-22:00,004,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CRMAGPLY,CRM-PLYUPS,CC03,T 22:00-06:00,004,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMAGPLY,CRM-PLYUPS,CC01,T 06:00-14:00,005,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMAGPLY,CRM-PLYUPS,CC03,T 22:00-06:00,005,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMAGPLY,CRM-PLYUPS,CC01,T 06:00-14:00,004,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMAGPLY,CRM-PLYUPS,CC02,T 14:00-22:00,005,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CRMAGCAL,CRM-CALANDRADOS,CC03,T 22:00-06:00,001,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMAGCAL,CRM-CALANDRADOS,CC01,T 06:00-14:00,001,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMAGCAL,CRM-CALANDRADOS,CC02,T 14:00-22:00,001,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CRMAGCAL,CRM-CALANDRADOS,CC01,T 06:00-14:00,002,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMAGCAL,CRM-CALANDRADOS,CC02,T 14:00-22:00,002,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CRMAGCAL,CRM-CALANDRADOS,CC03,T 22:00-06:00,002,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMAGCAL,CRM-CALANDRADOS,CC01,T 06:00-14:00,003,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMAGCAL,CRM-CALANDRADOS,CC02,T 14:00-22:00,003,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CRMAGCAL,CRM-CALANDRADOS,CC03,T 22:00-06:00,003,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMAGCAL,CRM-CALANDRADOS,CC01,T 06:00-14:00,004,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMAGCAL,CRM-CALANDRADOS,CC03,T 22:00-06:00,004,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMAGCAL,CRM-CALANDRADOS,CC01,T 06:00-14:00,005,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMAGCAL,CRM-CALANDRADOS,CC02,T 14:00-22:00,005,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CRMAGCAL,CRM-CALANDRADOS,CC02,T 14:00-22:00,004,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CRMAGCAL,CRM-CALANDRADOS,CC03,T 22:00-06:00,005,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMMISL1,CRM-MISTURAÇÃO L1,CC01,T 06:00-14:00,002,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMMISL1,CRM-MISTURAÇÃO L1,CC03,T 22:00-06:00,005,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMMISL1,CRM-MISTURAÇÃO L1,CC02,T 14:00-22:00,005,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CRMMISL1,CRM-MISTURAÇÃO L1,CC01,T 06:00-14:00,001,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMMISL1,CRM-MISTURAÇÃO L1,CC02,T 14:00-22:00,001,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CRMMISL1,CRM-MISTURAÇÃO L1,CC03,T 22:00-06:00,001,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMMISL1,CRM-MISTURAÇÃO L1,CC02,T 14:00-22:00,002,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CRMMISL1,CRM-MISTURAÇÃO L1,CC01,T 06:00-14:00,005,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMMISL1,CRM-MISTURAÇÃO L1,CC03,T 22:00-06:00,002,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMMISL1,CRM-MISTURAÇÃO L1,CC01,T 06:00-14:00,003,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMMISL1,CRM-MISTURAÇÃO L1,CC02,T 14:00-22:00,003,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CRMMISL1,CRM-MISTURAÇÃO L1,CC03,T 22:00-06:00,003,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMMISL1,CRM-MISTURAÇÃO L1,CC01,T 06:00-14:00,004,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMMISL1,CRM-MISTURAÇÃO L1,CC03,T 22:00-06:00,004,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMMISL1,CRM-MISTURAÇÃO L1,CC02,T 14:00-22:00,004,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CRMAGLBL,CRM-AGLOM.BLOCOS,CC03,T 22:00-06:00,001,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMAGLBL,CRM-AGLOM.BLOCOS,CC01,T 06:00-14:00,003,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMAGLBL,CRM-AGLOM.BLOCOS,CC02,T 14:00-22:00,001,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CRMAGLBL,CRM-AGLOM.BLOCOS,CC03,T 22:00-06:00,003,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMAGLBL,CRM-AGLOM.BLOCOS,CC03,T 22:00-06:00,002,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMAGLBL,CRM-AGLOM.BLOCOS,CC01,T 06:00-14:00,001,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMAGLBL,CRM-AGLOM.BLOCOS,CC02,T 14:00-22:00,002,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CRMAGLBL,CRM-AGLOM.BLOCOS,CC01,T 06:00-14:00,004,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMAGLBL,CRM-AGLOM.BLOCOS,CC02,T 14:00-22:00,003,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CRMAGLBL,CRM-AGLOM.BLOCOS,CC01,T 06:00-14:00,002,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMAGLBL,CRM-AGLOM.BLOCOS,CC02,T 14:00-22:00,004,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CRMAGLBL,CRM-AGLOM.BLOCOS,CC03,T 22:00-06:00,004,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMAGLBL,CRM-AGLOM.BLOCOS,CC01,T 06:00-14:00,005,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMAGLBL,CRM-AGLOM.BLOCOS,CC02,T 14:00-22:00,005,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CRMAGLBL,CRM-AGLOM.BLOCOS,CC03,T 22:00-06:00,005,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMFCEPF,CRM-PRÉ-FORMA,CC01,T 06:00-14:00,001,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,2
CRMFCEPF,CRM-PRÉ-FORMA,CC02,T 14:00-22:00,001,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,2
CRMFCEPF,CRM-PRÉ-FORMA,CC03,T 22:00-06:00,001,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,2
CRMFCEPF,CRM-PRÉ-FORMA,CC01,T 06:00-14:00,002,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,2
CRMFCEPF,CRM-PRÉ-FORMA,CC02,T 14:00-22:00,002,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,2
CRMFCEPF,CRM-PRÉ-FORMA,CC03,T 22:00-06:00,002,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,2
CRMFCEPF,CRM-PRÉ-FORMA,CC01,T 06:00-14:00,003,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,2
CRMFCEPF,CRM-PRÉ-FORMA,CC02,T 14:00-22:00,003,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,2
CRMFCEPF,CRM-PRÉ-FORMA,CC03,T 22:00-06:00,003,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,2
CRMFCEPF,CRM-PRÉ-FORMA,CC01,T 06:00-14:00,004,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,2
CRMFCEPF,CRM-PRÉ-FORMA,CC02,T 14:00-22:00,004,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,2
CRMFCEPF,CRM-PRÉ-FORMA,CC03,T 22:00-06:00,004,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,2
CRMFCEPF,CRM-PRÉ-FORMA,CC01,T 06:00-14:00,005,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,2
CRMFCEPF,CRM-PRÉ-FORMA,CC02,T 14:00-22:00,005,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,2
CRMFCEPF,CRM-PRÉ-FORMA,CC03,T 22:00-06:00,005,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,2
CRMPRVUL,CRM-PRENSA/VULCANIZAÇÃO,CC01,T 06:00-14:00,001,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,3
CRMPRVUL,CRM-PRENSA/VULCANIZAÇÃO,CC02,T 14:00-22:00,001,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,3
CRMPRVUL,CRM-PRENSA/VULCANIZAÇÃO,CC03,T 22:00-06:00,001,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,3
CRMPRVUL,CRM-PRENSA/VULCANIZAÇÃO,CC01,T 06:00-14:00,002,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,3
CRMPRVUL,CRM-PRENSA/VULCANIZAÇÃO,CC02,T 14:00-22:00,002,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,3
CRMPRVUL,CRM-PRENSA/VULCANIZAÇÃO,CC03,T 22:00-06:00,002,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,3
CRMPRVUL,CRM-PRENSA/VULCANIZAÇÃO,CC01,T 06:00-14:00,003,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,3
CRMPRVUL,CRM-PRENSA/VULCANIZAÇÃO,CC02,T 14:00-22:00,003,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,3
CRMPRVUL,CRM-PRENSA/VULCANIZAÇÃO,CC03,T 22:00-06:00,003,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,3
CRMPRVUL,CRM-PRENSA/VULCANIZAÇÃO,CC01,T 06:00-14:00,004,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,3
CRMPRVUL,CRM-PRENSA/VULCANIZAÇÃO,CC02,T 14:00-22:00,004,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,3
CRMPRVUL,CRM-PRENSA/VULCANIZAÇÃO,CC03,T 22:00-06:00,004,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,3
CRMPRVUL,CRM-PRENSA/VULCANIZAÇÃO,CC01,T 06:00-14:00,005,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,3
CRMPRVUL,CRM-PRENSA/VULCANIZAÇÃO,CC02,T 14:00-22:00,005,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,3
CRMPRVUL,CRM-PRENSA/VULCANIZAÇÃO,CC03,T 22:00-06:00,005,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,3
CRMMULTI,CRM-VULCANIZAÇÃO,CC01,T 06:00-14:00,001,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,4
CRMMULTI,CRM-VULCANIZAÇÃO,CC02,T 14:00-22:00,001,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,4
CRMMULTI,CRM-VULCANIZAÇÃO,CC03,T 22:00-06:00,001,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,4
CRMMULTI,CRM-VULCANIZAÇÃO,CC01,T 06:00-14:00,002,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,4
CRMMULTI,CRM-VULCANIZAÇÃO,CC02,T 14:00-22:00,002,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,4
CRMMULTI,CRM-VULCANIZAÇÃO,CC03,T 22:00-06:00,002,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,4
CRMMULTI,CRM-VULCANIZAÇÃO,CC01,T 06:00-14:00,003,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,4
CRMMULTI,CRM-VULCANIZAÇÃO,CC02,T 14:00-22:00,003,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,4
CRMMULTI,CRM-VULCANIZAÇÃO,CC03,T 22:00-06:00,003,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,4
CRMMULTI,CRM-VULCANIZAÇÃO,CC01,T 06:00-14:00,004,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,4
CRMMULTI,CRM-VULCANIZAÇÃO,CC02,T 14:00-22:00,004,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,4
CRMMULTI,CRM-VULCANIZAÇÃO,CC03,T 22:00-06:00,004,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,4
CRMMULTI,CRM-VULCANIZAÇÃO,CC01,T 06:00-14:00,005,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,4
CRMMULTI,CRM-VULCANIZAÇÃO,CC02,T 14:00-22:00,005,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,4
CRMMULTI,CRM-VULCANIZAÇÃO,CC03,T 22:00-06:00,005,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,4
CRMEMBAG,CRM-EMBALAGEM AGLOMERAÇÃO,CC01,T 06:00-14:00,001,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,2
CRMEMBAG,CRM-EMBALAGEM AGLOMERAÇÃO,CC02,T 14:00-22:00,001,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,2
CRMEMBAG,CRM-EMBALAGEM AGLOMERAÇÃO,CC03,T 22:00-06:00,001,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,2
CRMEMBAG,CRM-EMBALAGEM AGLOMERAÇÃO,CC01,T 06:00-14:00,002,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,2
CRMEMBAG,CRM-EMBALAGEM AGLOMERAÇÃO,CC02,T 14:00-22:00,002,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,2
CRMEMBAG,CRM-EMBALAGEM AGLOMERAÇÃO,CC03,T 22:00-06:00,002,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,2
CRMEMBAG,CRM-EMBALAGEM AGLOMERAÇÃO,CC01,T 06:00-14:00,003,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,2
CRMEMBAG,CRM-EMBALAGEM AGLOMERAÇÃO,CC02,T 14:00-22:00,003,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,2
CRMEMBAG,CRM-EMBALAGEM AGLOMERAÇÃO,CC03,T 22:00-06:00,003,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,2
CRMEMBAG,CRM-EMBALAGEM AGLOMERAÇÃO,CC01,T 06:00-14:00,004,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,2
CRMEMBAG,CRM-EMBALAGEM AGLOMERAÇÃO,CC02,T 14:00-22:00,004,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,2
CRMEMBAG,CRM-EMBALAGEM AGLOMERAÇÃO,CC03,T 22:00-06:00,004,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,2
CRMEMBAG,CRM-EMBALAGEM AGLOMERAÇÃO,CC01,T 06:00-14:00,005,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,2
CRMEMBAG,CRM-EMBALAGEM AGLOMERAÇÃO,CC02,T 14:00-22:00,005,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,2
CRMEMBAG,CRM-EMBALAGEM AGLOMERAÇÃO,CC03,T 22:00-06:00,005,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,2
CRMEMBIN,CRM-EMBALAGEM INTEIROS,CC01,T 06:00-14:00,001,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,2
CRMEMBIN,CRM-EMBALAGEM INTEIROS,CC02,T 14:00-22:00,001,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,2
CRMEMBIN,CRM-EMBALAGEM INTEIROS,CC03,T 22:00-06:00,001,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,2
CRMEMBIN,CRM-EMBALAGEM INTEIROS,CC01,T 06:00-14:00,002,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,2
CRMEMBIN,CRM-EMBALAGEM INTEIROS,CC02,T 14:00-22:00,002,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,2
CRMEMBIN,CRM-EMBALAGEM INTEIROS,CC03,T 22:00-06:00,002,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,2
